Date,Singapore ETF,Malaysia ETF,Philippines ETF,Vietnam ETF,CapitaLand Integ. Comm. Trust,Ascendas REIT,DBS Group,Maybank,BCA
2016-11-02,13.936649322509766,21.94475555419922,31.194822311401367,12.39268970489502,1.3036710023880005,1.441092848777771,8.631871223449707,4.415551662445068,2572.138671875
2016-11-03,13.990665435791016,21.75153160095215,31.024513244628906,12.348428726196289,1.284592866897583,1.4047622680664062,8.597368240356445,4.398591041564941,2563.828369140625
2016-11-04,13.869125366210938,21.613513946533203,30.943828582763672,12.428098678588867,1.2686944007873535,1.3926522731781006,8.585865020751953,4.336400032043457,2576.294921875
2016-11-07,14.112203598022461,21.986160278320312,31.58028221130371,12.552024841308594,1.262334942817688,1.398707389831543,8.700881004333496,4.426860809326172,2559.672607421875
2016-11-08,14.22024154663086,22.193180084228516,32.0822639465332,12.57857894897461,1.271873950958252,1.416872262954712,8.815893173217773,4.4947052001953125,2576.294921875
2016-11-09,14.004167556762695,21.30987548828125,30.791444778442383,12.419245719909668,1.284592866897583,1.416872262954712,8.69512939453125,4.449474811553955,2543.0517578125
2016-11-10,13.855623245239258,20.750904083251953,30.038463592529297,12.02976131439209,1.271873950958252,1.3926522731781006,9.022920608520508,4.5003581047058105,2530.585693359375
2016-11-11,13.747583389282227,19.71577262878418,29.16895294189453,12.109428405761719,1.2368974685668945,1.362377405166626,9.27595329284668,4.4098992347717285,2439.168701171875
2016-11-14,13.646299362182617,20.481769561767578,29.3123779296875,12.047464370727539,1.2082804441452026,1.338156819343567,9.26445484161377,4.336400032043457,2389.304931640625
2016-11-15,13.815105438232422,20.944129943847656,29.670940399169922,12.109428405761719,1.2082804441452026,1.3321017026901245,9.396718978881836,4.398591041564941,2418.392822265625
2016-11-16,13.7543363571167,20.605989456176758,29.70679473876953,12.153687477111816,1.224178671836853,1.362377405166626,9.316210746765137,4.330746173858643,2447.4794921875
2016-11-17,13.842117309570312,20.536977767944336,29.957788467407227,12.25991153717041,1.2464364767074585,1.398707389831543,9.448474884033203,4.381629943847656,2451.635009765625
2016-11-18,13.90288257598877,20.412761688232422,29.96675682067871,12.14483642578125,1.2368974685668945,1.398707389831543,9.488734245300293,4.342053413391113,2447.4794921875
2016-11-21,13.916390419006348,20.585285186767578,29.599224090576172,12.18909740447998,1.1987415552139282,1.3865973949432373,9.477231979370117,4.398591041564941,2447.4794921875
2016-11-22,13.943399429321289,20.654293060302734,29.097244262695312,12.206798553466797,1.2082804441452026,1.3744871616363525,9.494483947753906,4.347707748413086,2435.013671875
2016-11-23,13.855623245239258,20.288549423217773,28.684894561767578,12.171392440795898,1.224178671836853,1.3926522731781006,9.638253211975098,4.342053413391113,2443.324462890625
2016-11-25,14.091952323913574,20.31614875793457,29.348234176635742,11.888129234313965,1.2209992408752441,1.398707389831543,9.805023193359375,4.4098992347717285,2414.237060546875
2016-11-28,14.179727554321289,20.247140884399414,28.891069412231445,11.711090087890625,1.217819333076477,1.3865973949432373,9.977545738220215,4.381629943847656,2389.304931640625
2016-11-29,14.166226387023926,20.26784324645996,28.87313461303711,11.781907081604004,1.214639663696289,1.398707389831543,9.977545738220215,4.460782051086426,2385.150146484375
2016-11-30,14.213489532470703,20.212635040283203,28.900033950805664,11.843870162963867,1.240077257156372,1.4229272603988647,10.092560768127441,4.392937660217285,2376.83984375
2016-12-01,14.368791580200195,20.21953773498535,28.90899658203125,11.773056030273438,1.2273584604263306,1.4229272603988647,10.27083683013916,4.404245376586914,2421.9375
2016-12-02,14.470075607299805,20.28164291381836,29.151023864746094,11.764204025268555,1.2273584604263306,1.4229272603988647,10.288087844848633,4.438167095184326,2451.16748046875
2016-12-05,14.632131576538086,20.398962020874023,29.04345703125,11.781907081604004,1.233717918395996,1.4289817810058594,10.334091186523438,4.4325127601623535,2446.991943359375
2016-12-06,14.659136772155762,20.38515853881836,28.864179611206055,11.666831970214844,1.233717918395996,1.4350370168685913,10.44335651397705,4.455127716064453,2451.16748046875
2016-12-07,14.854952812194824,20.64048957824707,29.563371658325195,11.835018157958984,1.240077257156372,1.441092848777771,10.535367965698242,4.460782051086426,2446.991943359375
2016-12-08,14.740164756774902,20.750904083251953,29.993642807006836,11.896980285644531,1.2464364767074585,1.4471474885940552,10.43185806274414,4.46643590927124,2455.34375
2016-12-09,14.659136772155762,20.73020362854004,29.78746795654297,11.941243171691895,1.252795934677124,1.453202724456787,10.253581047058105,4.472090244293213,2455.34375
2016-12-12,14.672642707824707,20.695697784423828,29.151023864746094,11.773056030273438,1.2464364767074585,1.4471474885940552,10.161569595336914,4.472090244293213,2455.34375
2016-12-13,14.740164756774902,20.744003295898438,29.32133674621582,11.604866981506348,1.2368974685668945,1.4471474885940552,10.236330032348633,4.489050388336182,2455.34375
2016-12-14,14.456568717956543,20.2402400970459,28.783498764038086,11.560608863830566,1.2273584604263306,1.4047622680664062,10.32834243774414,4.4947052001953125,2463.69482421875
2016-12-15,14.30126953125,20.254043579101562,28.81039047241211,11.551756858825684,1.2114598751068115,1.398707389831543,10.311089515686035,4.477743148803711,2467.870361328125
2016-12-16,14.30126953125,20.288549423217773,28.59525489807129,11.578312873840332,1.2114598751068115,1.398707389831543,10.368598937988281,4.489050388336182,2472.046142578125
2016-12-19,14.118955612182617,20.185035705566406,28.02155876159668,11.71258544921875,1.2082804441452026,1.398707389831543,10.178823471069336,4.477743148803711,2459.51904296875
2016-12-20,14.193231582641602,20.14362907409668,27.869169235229492,11.422266006469727,1.2209992408752441,1.3926522731781006,10.092560768127441,4.472090244293213,2467.870361328125
2016-12-21,14.145825386047363,20.169584274291992,27.913219451904297,11.395049095153809,1.2019208669662476,1.3805423974990845,10.132816314697266,4.449474811553955,2451.16748046875
2016-12-22,13.908783912658691,19.974885940551758,27.445751190185547,11.38597583770752,1.1955615282058716,1.3744871616363525,10.000547409057617,4.387283802032471,2430.289306640625
2016-12-23,13.950611114501953,20.097476959228516,27.62554359436035,11.576498031616211,1.1892023086547852,1.362377405166626,10.000547409057617,4.3759765625,2413.5859375
2016-12-27,13.978500366210938,20.14795684814453,28.07503318786621,11.55835247039795,1.1955615282058716,1.3744871616363525,10.029304504394531,4.381629943847656,2472.046142578125
